Wiktor Kłos (M);49:10;6558,91;38,52;1522,47;2905,52;1565,25;467,81;59,34;35;27,54;8,0;3424,36;201,44;36,24;25;2115,91;251,03;23,12;18;1018,6;15,36;0,0;1;PGE FKS Stal Mielec;https://www.transfermarkt.pl/wiktor-klos/profil/spieler/529538
Bożidar Czorbadżijski;9:14;1177,76;0,0;457,97;418,76;211,74;68,8;20,49;7;30,07;7,65;553,64;8,92;0,0;2;416,88;59,88;20,49;6;207,27;0,0;0,0;0;PGE FKS Stal Mielec;nie udało się znaleźć linku
Jędrzej Grobelny (M);95:47;4716,66;48,23;3519,06;1025,56;98,66;25,15;0,0;4;24,21;2,95;1603,35;15,2;0,0;3;2012,81;4,48;0,0;2;1100,57;5,47;0,0;1;Warta Poznań;https://www.transfermarkt.pl/jedrzej-grobelny/profil/spieler/531538
Łukasz Trałka;95:47;9709,95;149,44;3914,3;3982,83;1214,55;413,79;35,04;32;27,88;6,08;2882,82;86,62;6,95;14;4985,71;327,17;23,66;27;1841,26;0,0;4,44;1;Warta Poznań;https://www.transfermarkt.pl/lukasz-tralka/profil/spieler/29538
Robert Ivanov;95:47;10203,77;146,5;3397,46;4598,72;1407,39;595,53;58,17;53;30,72;6,39;3110,07;126,0;19,89;20;5222,5;465,41;38,28;44;1871,17;4,14;0,0;1;Warta Poznań;https://www.transfermarkt.pl/robert-ivanov/profil/spieler/373876
Dawid Szymonowicz;63:54;7223,08;36,49;2608,84;3423,75;860,99;284,82;8,19;25;28,52;6,78;2147,58;49,77;0,0;12;3650,09;225,01;8,19;21;1425,28;10,03;0,0;1;Warta Poznań;https://www.transfermarkt.pl/dawid-szymonowicz/profil/spieler/242846
Miłosz Szczepański;57:25;8051,77;82,08;1777,05;3895,75;1531,68;668,43;96,78;52;28,8;8,41;2876,68;269,52;80,57;31;3617,18;390,72;16,2;30;1557,95;8,18;0,0;1;Warta Poznań;https://www.transfermarkt.pl/milosz-szczepanski/profil/spieler/321240
Jakub Kiełb;57:56;7406,78;47,76;2075,97;3145,27;1314,5;683,92;139,36;58;32,71;7,67;2420,15;198,51;16,65;22;3498,25;467,69;122,71;44;1488,32;18,95;0,0;1;Warta Poznań;https://www.transfermarkt.pl/jakub-kielb/profil/spieler/181119
Mateusz Kupczak;95:47;12371,97;127,53;3199,65;5706,86;2563,89;595,19;178,85;57;32,34;7,75;4028,78;165,49;100,68;20;6090,62;416,88;78,17;41;2252,36;12,82;0,0;2;Warta Poznań;https://www.transfermarkt.pl/mateusz-kupczak/profil/spieler/237523
Jan Grzesik;95:47;11727,24;105,32;3239,17;5270,69;2214,5;793,27;104,29;59;33,28;7,35;3828,2;319,47;71,26;26;5674,85;452,16;31,96;43;2224,1;23,87;0,0;3;Warta Poznań;https://www.transfermarkt.pl/jan-grzesik/profil/spieler/264278
Miguel Luis;57:47;7269,32;60,08;2297,43;2495,54;1602,72;720,38;93,17;52;29,04;7,55;2730,49;347,35;79,24;30;3294,41;362,01;13,92;30;1244,49;11,02;0,0;1;Warta Poznań;https://www.transfermarkt.pl/miguel-veloso/profil/spieler/43848
Niilo Maenpaa;95:47;12152,8;83,17;3452,23;5062,6;2523,87;863,84;167,09;61;29,93;7,61;3822,8;257,47;116,18;28;6201,85;578,86;47,26;44;2128,07;27,5;3,65;3;Warta Poznań;https://www.transfermarkt.pl/niilo-maenpaa/profil/spieler/322997
Adam Zrelak;95:47;11841,41;24,02;4182,9;4476,31;1909,71;963,63;284,84;95;32,56;7,42;3895,72;471,01;130,39;49;5446,97;473,92;154,45;59;2498,83;18,72;0,0;5;Warta Poznań;https://www.transfermarkt.pl/adam-zrelak/profil/spieler/261155
Konrad Matuszewski (M);37:51;4346,83;17,3;1388,42;1873,38;836,0;156,29;75,44;16;29,83;6,89;1182,86;53,02;48,97;7;2237,99;77,62;26,47;11;925,97;25,66;0,0;1;Warta Poznań;https://www.transfermarkt.pl/konrad-matuszewski/profil/spieler/401599
Jayson Papeau;38:00;4450,62;31,55;1537,38;1766,97;665,49;375,69;73,54;28;31,59;7,03;1366,85;202,65;73,54;18;2239,44;168,8;0,0;16;844,37;4,23;0,0;1;Warta Poznań;https://www.transfermarkt.pl/jayson-papeau/profil/spieler/665525
Frank Castaneda;38:22;4753,85;87,5;1528,44;1855,64;767,99;289,64;224,64;34;31,24;7,44;1454,7;160,1;161,51;22;2323,44;128,39;63,15;21;975,7;1,13;0,0;1;Warta Poznań;https://www.transfermarkt.pl/frank-castaneda/profil/spieler/562483
Michał Kopczyński;31:54;4107,13;0,0;1034,07;1891,14;908,95;272,97;0,0;17;26,24;7,73;1284,36;84,03;0,0;9;2155,5;188,94;0,0;12;667,27;0,0;0,0;0;Warta Poznań;https://www.transfermarkt.pl/michal-kopczynski/profil/spieler/235977
Richard Strebinger;95:20;5220,59;6,05;3808,35;1205,52;189,12;11,55;0,0;0;21,75;3,29;2266,71;0,0;0,0;0;1457,53;0,0;0,0;0;1496,37;0,0;0,0;0;Legia Warszawa;https://www.transfermarkt.pl/richard-strebinger/profil/spieler/93768
Joel Abu Hanna;61:50;7011,14;14,84;2610,9;2720,0;1056,42;467,35;141,63;44;31,44;6,8;2993,98;232,27;74,34;27;2191,93;228,21;67,29;23;1825,25;5,7;0,0;1;Legia Warszawa;https://www.transfermarkt.pl/joel-abu-hanna/profil/spieler/267330
Mateusz Wieteska;95:20;9771,52;71,27;3776,12;3748,78;1562,59;492,08;120,68;41;31,87;6,15;4498,53;251,88;8,06;23;3102,87;233,43;112,62;24;2169,89;6,77;0,0;3;Legia Warszawa;https://www.transfermarkt.pl/mateusz-wieteska/profil/spieler/208172
Lindsay Rose;95:20;10159,73;35,89;3716,72;4292,57;1334,43;595,53;184,59;50;32,98;6,39;4673,67;230,98;2,29;20;3095,97;351,21;155,97;32;2390,04;13,34;26,32;5;Legia Warszawa;https://www.transfermarkt.pl/lindsay-rose/profil/spieler/135490
Artur Jędrzejczyk;95:20;10943,76;110,74;4350,61;3263,07;1919,7;1019,21;280,43;88;31,41;6,89;5075,54;586,37;123,83;57;3199,05;376,42;153,28;38;2669,18;56,4;3,31;6;Legia Warszawa;https://www.transfermarkt.pl/artur-jedrzejczyk/profil/spieler/42401
Maciej Rosołek (M);95:20;11652,53;76,51;3723,66;4799,09;2014,54;808,63;230,1;70;30,42;7,33;5663,39;505,43;95,37;46;3276,16;281,82;134,73;37;2713,17;21,37;0,0;3;Legia Warszawa;https://www.transfermarkt.pl/maciej-rosolek/profil/spieler/401609
Bartosz Slisz;95:20;11805,07;23,54;3465,09;4719,88;2558,58;857,43;180,55;62;31,45;7,43;5792,03;403,38;104,75;37;3690,51;454,04;75,8;38;2322,57;0,0;0,0;0;Legia Warszawa;https://www.transfermarkt.pl/bartosz-slisz/profil/spieler/382429
Benjamin Verbić;74:19;9127,93;44,25;3085,14;3333,15;1910,37;616,61;138,41;65;29,92;7,37;4279,68;363,71;100,44;44;2554,87;233,79;37,98;31;2293,29;19,11;0,0;4;Legia Warszawa;https://www.transfermarkt.pl/benjamin-verbic/profil/spieler/188180
Josue;95:20;10450,41;39,22;3938,65;4024,59;1711,73;573,11;163,11;50;30,07;6,58;5012,83;287,78;45,45;28;2876,87;273,21;117,65;27;2560,88;12,12;0,0;1;Legia Warszawa;https://www.transfermarkt.pl/david-silva/profil/spieler/35518
Patryk Sokołowski;74:16;9027,76;176,06;3187,36;3573,51;1517,04;479,87;93,92;35;29,15;7,29;4081,83;233,6;11,88;20;2805,97;227,59;82,04;24;2139,95;17,6;0,0;1;Legia Warszawa;https://www.transfermarkt.pl/patryk-sokolowski/profil/spieler/284871
Tomas Pekhart;81:52;9241,86;37,94;3477,66;3316,3;1663,05;665,49;81,42;49;30,4;6,77;4385,19;345,58;40,29;31;2584,05;287,59;41,13;21;2272,7;32,32;0,0;4;Legia Warszawa;https://www.transfermarkt.pl/tomas-pekhart/profil/spieler/38746
Szymon Włodarczyk (M);13:28;1671,98;67,9;475,22;760,38;210,39;116,19;41,9;12;28,75;7,45;832,22;67,65;17,87;9;387,46;27,04;24,03;7;452,31;21,48;0,0;3;Legia Warszawa;https://www.transfermarkt.pl/szymon-wlodarczyk/profil/spieler/554282
Bartosz Kapustka;21:01;2858,95;0,0;836,02;1202,83;602,48;161,31;56,31;15;33,08;8,16;1592,33;110,35;38,81;10;730,11;50,96;17,5;8;536,42;0,0;0,0;0;Legia Warszawa;https://www.transfermarkt.pl/bartosz-kapustka/profil/spieler/246579
Yuri Ribeiro;33:30;4551,72;104,29;1204,57;1547,92;1172,98;399,83;122,13;37;29,98;8,15;2394,1;250,84;84,3;24;1175,04;69,82;0,0;7;982,56;78,08;37,83;9;Legia Warszawa;https://www.transfermarkt.pl/yuri-ribeiro/profil/spieler/258032
Ernest Muci;21:04;2594,8;61,68;841,85;1011,44;498,0;162,92;18,91;13;27,91;7,39;1342,19;109,92;18,91;9;656,89;53,02;0,0;6;595,74;0,0;0,0;0;Legia Warszawa;https://www.transfermarkt.pl/ernest-muci/profil/spieler/583917
Frantisek Plach;95:20;5133,64;21,32;4319,54;723,64;57,42;11,72;0,0;0;23,65;3,23;1350,9;0,0;0,0;0;2079,79;0,0;0,0;0;1702,89;0,0;0,0;0;Piast Gliwice;https://www.transfermarkt.pl/frantisek-plach/profil/spieler/404345
Martin Konczkowski;95:20;10890,1;104,29;4078,74;3963,33;1739,55;766,03;238,16;65;31,93;6,85;2957,18;276,88;135,96;27;5153,46;447,48;102,2;45;2779,48;41,67;0,0;4;Piast Gliwice;https://www.transfermarkt.pl/martin-konczkowski/profil/spieler/258799
Jakub Holubek;95:20;11534,21;110,09;3867,81;4205,69;2105,52;1018,61;226,49;85;30,76;7,26;2999,64;395,74;149,41;36;5594,92;580,78;77,08;52;2939,56;42,1;0,0;6;Piast Gliwice;https://www.transfermarkt.pl/jakub-holubek/profil/spieler/192731
Constantin Reiner;95:20;9833,68;92,25;3928,89;4025,78;1366,93;389,87;29,96;35;27,76;6,19;2621,41;67,58;0,0;9;4901,07;273,9;29,96;26;2311,13;48,39;0,0;5;Piast Gliwice;https://www.transfermarkt.pl/constantin-reiner/profil/spieler/286643
Jakub Czerwiński;95:20;10091,69;22,54;3991,36;3943,07;1584,32;488,64;61,76;41;29,48;6,35;2658,03;123,35;24,15;19;4936,59;345,92;37,62;31;2496,98;18,29;0,0;1;Piast Gliwice;https://www.transfermarkt.pl/jakub-czerwinski/profil/spieler/143282
Ariel Mosór (M);95:20;10216,41;92,54;3976,7;4046,38;1600,02;392,44;108,33;34;29,95;6,43;2628,56;82,04;99,05;11;4968,73;284,33;0,0;26;2619,17;26,05;9,28;4;Piast Gliwice;https://www.transfermarkt.pl/ariel-mosor/profil/spieler/554288
Michał Chrapek;95:20;11549,21;14,58;3727,13;4919,1;2107,83;731,01;49,56;49;28,11;7,27;3082,79;277,86;40,37;22;5757,24;437,76;9,19;31;2709,27;15,41;0,0;1;Piast Gliwice;https://www.transfermarkt.pl/michal-chrapek/profil/spieler/117683
Tomas Huk;95:20;10989,61;22,91;3472,12;5089,93;1813,83;518,86;71,96;46;30,31;6,92;2966,47;66,98;13,86;9;5712,6;452,03;58,1;44;2310,55;0,0;0,0;0;Piast Gliwice;https://www.transfermarkt.pl/tomas-huk/profil/spieler/181612
Damian Kądzior;91:40;11323,02;27,4;4155,09;4051,46;1905,53;899,19;284,35;81;31,18;7,41;3297,95;484,53;180,11;50;5078,46;389,85;84,57;41;2946,76;24,84;19,68;4;Piast Gliwice;https://www.transfermarkt.pl/damian-kadzior/profil/spieler/199299
Kristopher Vida;81:56;10560,23;99,02;3233,23;4340,54;2055,63;733,15;98,66;52;31,83;7,73;2983,82;364,23;44,49;28;5176,5;308,63;54,18;30;2400,01;60,3;0,0;3;Piast Gliwice;https://www.transfermarkt.pl/kristopher-vida/profil/spieler/164837
Kamil Wilczek;82:20;9273,72;11,66;4146,28;2930,63;1318,93;662,12;204,1;55;32,88;6,76;2825,95;320,84;168,81;34;4175,52;332,35;29,74;33;2272,19;8,91;5,55;3;Piast Gliwice;https://www.transfermarkt.pl/kamil-wilczek/profil/spieler/78590
Michał Kaput;13:23;1703,17;0,0;463,96;843,04;264,84;111,33;20,0;9;27,08;7,63;379,33;4,48;0,0;2;894,71;95,7;0,0;7;429,08;11,16;20,0;2;Piast Gliwice;https://www.transfermarkt.pl/michal-kaput/profil/spieler/385759
Arkadiusz Pyrka (M);3:39;492,83;9,57;128,96;189,4;77,86;87,04;0,0;5;26,42;8,08;97,54;30,67;0,0;3;323,16;56,37;0,0;3;72,14;0,0;0,0;0;Piast Gliwice;https://www.transfermarkt.pl/arkadiusz-pyrka/profil/spieler/599733
Alberto Toril;13:00;1736,76;21,05;453,7;744,12;320,65;187,85;9,39;12;27,54;8,02;414,31;50,78;0,0;4;910,43;121,88;9,39;9;412,03;15,18;0,0;1;Piast Gliwice;https://www.transfermarkt.pl/alberto-toril/profil/spieler/253214
Daniel Bielica;97:44;3948,15;71,51;3137,66;654,37;71,13;13,48;0,0;0;22,41;2,42;1342,89;0,0;0,0;0;1290,45;0,0;0,0;0;1314,86;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/daniel-bielica/profil/spieler/463233
Rafał Janicki;97:44;9590,26;94,95;3637,4;3576,83;1529,43;585,71;165,94;50;31,33;5,89;3159,45;141,87;10,18;19;3895,65;427,41;155,76;42;2535,04;17,62;0,0;3;Górnik Zabrze;https://www.transfermarkt.pl/rafal-janicki/profil/spieler/153638
Jakub Szymański (M);97:44;10151,78;49,8;3417,73;4468,05;1338,88;616,65;260,67;59;32,26;6,23;3332,67;148,5;36,29;16;4067,55;468,13;224,38;54;2751,52;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/jakub-szymanski/profil/spieler/798319
Przemysław Wiśniewski;97:44;10050,3;179,12;3618,51;3847,23;1578,61;570,86;255,97;56;34,79;6,17;3422,94;242,46;41,39;22;3902,48;328,41;214,58;42;2724,86;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/przemyslaw-wisniewski/profil/spieler/386967
Robert Dadok;56:18;6678,02;90,08;1986,83;2398,55;1290,31;730,79;181,46;60;29,42;7,12;2317,55;353,58;73,86;32;2450,1;377,22;106,43;37;1910,26;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/robert-dadok/profil/spieler/351796
Jean Mvondo;97:44;9468,17;90,66;3398,75;3532,91;1905,63;432,66;107,56;41;31,09;5,81;3004,88;91,1;3,53;10;4178,72;331,98;104,03;37;2284,55;9,59;0,0;1;Górnik Zabrze;nie udało się znaleźć linku
Alasana Manneh;80:12;8178,31;53,28;2699,11;3312,69;1705,95;330,02;77,26;32;29,03;6,12;2868,07;92,62;26,24;13;3405,77;230,64;51,02;23;1904,49;6,74;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/alasana-manneh/profil/spieler/435807
Mateusz Cholewiak;97:44;10494,63;55,26;3987,38;3480,14;1914,69;605,87;451,29;70;34,51;6,44;3646,23;331,56;320,61;50;3746,78;261,89;130,68;37;3101,62;12,43;0,0;2;Górnik Zabrze;https://www.transfermarkt.pl/mateusz-cholewiak/profil/spieler/255519
Higinio Marin;56:30;6809,17;114,99;1772,28;3027,77;1231,04;494,15;168,94;48;29,85;7,23;2612,85;252,33;165,56;34;2362,09;230,54;3,38;20;1834,34;11,28;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/higinio-marin/profil/spieler/242882
Bartosz Nowak;97:44;11557,22;154,18;3760,88;4438,44;2312,71;655,56;235,45;55;30,86;7,09;4185,1;369,07;170,68;37;4129,82;231,27;63,56;28;3242,19;55,25;0,0;4;Górnik Zabrze;https://www.transfermarkt.pl/bartosz-nowak/profil/spieler/261085
Lukas Podolski;97:44;8104,75;19,1;4180,93;2569,0;811,77;446,49;77,46;34;28,42;4,98;3024,41;288,06;69,24;23;2798,59;155,1;8,22;16;2281,66;2,19;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/lukas-podolski/profil/spieler/15185
Dani Pacheco;17:32;1999,82;37,25;537,47;750,62;438,69;191,71;44,08;13;30,53;6,84;723,68;49,38;9,06;6;848,09;142,33;35,02;8;428,06;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/dani-pacheco/profil/spieler/28285
Dariusz Pawłowski;41:26;5009,76;3,02;1260,27;1868,57;1069,44;629,07;179,39;49;30,09;7,26;1823,84;281,76;146,99;29;1931,93;333,29;32,4;30;1253,99;14,03;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/dariusz-pawlowski/profil/spieler/386956
Piotr Krawczyk;41:14;4460,16;3,02;1489,7;1679,31;707,9;515,06;65,17;39;29,26;6,49;1617,07;210,7;43,08;22;1836,47;304,34;22,09;29;1006,63;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/piotr-krawczyk/profil/spieler/294191
Dusan Kuciak;97:44;4983,93;99,8;3385,47;999,48;458,53;40,65;0,0;4;23,43;3,06;1413,52;12,4;0,0;1;1595,49;28,25;0,0;3;1974,92;0,0;0,0;0;Lechia Gdańsk;https://www.transfermarkt.pl/dusan-kuciak/profil/spieler/31886
David Stec;88:23;8989,25;128,21;3233,56;3271,78;1367,28;679,7;308,72;71;32,51;6,1;2955,96;270,98;120,12;32;3508,07;385,71;188,6;45;2525,28;21,99;0,0;3;Lechia Gdańsk;https://www.transfermarkt.pl/david-stec/profil/spieler/181715
Mario Maloca;97:44;9865,15;174,88;3939,16;4058,1;1283,41;346,53;63,07;27;28,69;6,06;3223,36;69,65;0,0;10;3702,36;275,85;63,07;23;2939,53;0,0;0,0;0;Lechia Gdańsk;https://www.transfermarkt.pl/mario-maloca/profil/spieler/48873
Rafał Pietrzak;80:46;8113,56;254,55;2746,07;3576,12;1016,23;448,38;72,21;34;29,67;6,03;2777,73;146,65;26,09;17;3032,67;291,7;46,12;23;2303,36;10,05;0,0;2;Lechia Gdańsk;https://www.transfermarkt.pl/rafal-pietrzak/profil/spieler/74722
Michał Nalepa;97:44;10016,09;115,91;3619,46;4092,77;1604,64;468,19;115,12;39;28,97;6,15;3459,27;98,25;2,33;13;3918,1;367,87;112,78;34;2638,67;2,06;0,0;1;Lechia Gdańsk;https://www.transfermarkt.pl/michal-nalepa/profil/spieler/175947
Ilkay Durmus;97:44;11632,55;149,29;3457,19;4494,56;2265,42;960,38;305,71;85;31,63;7,14;4214,1;544,71;199,73;59;4289,76;415,7;105,98;38;3128,73;0,0;0,0;0;Lechia Gdańsk;https://www.transfermarkt.pl/ilkay-durmus/profil/spieler/119549
Jakub Kałuziński (M);80:39;9460,48;93,75;2611,86;4366,93;1778,04;555,86;54,04;38;27,58;7,04;3407,65;265,93;37,54;24;3556,5;289,93;16,5;22;2496,45;0,0;0,0;0;Lechia Gdańsk;https://www.transfermarkt.pl/jakub-kaluzinski/profil/spieler/699418
Maciej Gajos;97:44;10708,17;173,08;3861,23;3794,28;2200,05;655,02;24,51;49;28,01;6,57;3644,79;189,95;0,0;23;4249,13;465,07;24,51;35;2814,27;0,0;0,0;0;Lechia Gdańsk;https://www.transfermarkt.pl/maciej-gajos/profil/spieler/236891
Jarosław Kubicki;80:30;9447,42;141,22;2681,08;3931,56;1875,37;724,24;93,95;53;27,47;7,04;3281,32;187,94;3,37;21;3773,45;512,38;90,58;43;2392,71;24,97;0,0;2;Lechia Gdańsk;https://www.transfermarkt.pl/jaroslaw-kubicki/profil/spieler/327756
Bassekou Diabate;69:23;6972,94;31,06;2574,6;2439,06;1027,89;640,55;259,78;59;32,72;6,03;2641,17;347,96;220,59;42;2512,3;286,11;39,18;26;1819,55;6,48;0,0;1;Lechia Gdańsk;https://www.transfermarkt.pl/bassekou-diabate/profil/spieler/877538
Łukasz Zwoliński;97:44;9647,49;154,74;3908,67;3542,08;1146,68;637,81;257,51;58;32,74;5,92;3643,64;379,61;150,22;43;3267,07;258,21;107,29;28;2736,75;0,0;0,0;0;Lechia Gdańsk;https://www.transfermarkt.pl/lukasz-zwolinski/profil/spieler/220740
Jan Biegański (M);9:21;1237,76;13,67;351,38;511,21;227,27;134,23;0,0;10;26,11;7,95;500,24;64,56;0,0;5;421,8;69,67;0,0;7;315,66;0,0;0,0;0;Lechia Gdańsk;https://www.transfermarkt.pl/jan-bieganski/profil/spieler/566355
Kacper Sezonienko (M);28:21;3389,2;33,15;906,62;1353,36;703,14;222,51;170,42;30;31,95;7,17;1297,62;113,16;55,05;18;1187,34;87,2;97,59;19;904,29;22,15;17,78;5;Lechia Gdańsk;https://www.transfermarkt.pl/kacper-sezonienko/profil/spieler/699585
Marco Terrazzino;17:06;2140,03;45,38;569,67;737,15;479,63;293,27;14,93;17;27,85;7,51;807,82;129,11;14,93;9;816,85;164,16;0,0;9;515,47;0,0;0,0;0;Lechia Gdańsk;https://www.transfermarkt.pl/marco-terrazzino/profil/spieler/67869
Egzon Kryeziu;17:15;2242,14;61,49;578,08;883,98;468,97;183,05;66,57;16;33,65;7,8;758,31;34,66;14,68;3;784,75;122,81;51,89;12;699,1;25,57;0,0;3;Lechia Gdańsk;https://www.transfermarkt.pl/egzon-kryeziu/profil/spieler/469693
Conrado;16:58;1981,99;1,01;670,92;706,2;355,05;185,24;63,57;17;30,51;7,01;755,68;98,67;29,74;10;681,8;68,49;33,83;7;544,48;18,08;0,0;1;Lechia Gdańsk;https://www.transfermarkt.pl/erick/profil/spieler/633212
Grzegorz Sandomierski;99:12;3329,88;227,42;2591,55;475,39;29,79;0,0;5,73;0;26,12;2,01;1296,63;0,0;0,0;0;996,98;0,0;0,0;0;1036,21;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/grzegorz-sandomierski/profil/spieler/55263
Rafał Janicki;99:12;9895,44;57,1;4356,34;3496,4;1496,53;330,52;158,55;35;30,77;5,98;3443,29;59,04;42,08;7;3557,78;247,83;116,47;30;2894,26;23,65;0,0;2;Górnik Zabrze;https://www.transfermarkt.pl/rafal-janicki/profil/spieler/153638
Przemysław Wiśniewski;99:12;9699,95;118,51;3998,76;3849,24;1348,4;285,68;99,36;33;32,39;5,87;3549,09;123,02;17,53;14;3308,76;160,57;81,83;22;2842,09;2,09;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/przemyslaw-wisniewski/profil/spieler/386967
Adrian Gryszkiewicz (M);99:12;10222,14;50,97;4449,33;3824,85;1290,62;546,72;59,65;41;29,04;6,18;3517,89;160,43;12,17;16;3518,79;319,88;34,01;25;3185,42;66,41;13,47;4;Górnik Zabrze;https://www.transfermarkt.pl/adrian-gryszkiewicz/profil/spieler/388944
Robert Dadok;46:05;5523,38;23,77;1976,45;2052,45;943,32;367,77;159,62;34;31,19;7,19;2120,58;188,88;99,27;21;2008,98;176,8;60,34;21;1393,81;2,09;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/robert-dadok/profil/spieler/351796
Adrian Dziedzic (M);46:05;5464,95;5,15;1538,16;2762,53;971,26;187,85;0,0;15;24,16;7,12;2225,07;27,85;0,0;3;2092,16;148,69;0,0;13;1147,63;11,3;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/adrian-dziedzic/profil/spieler/699646
Erik Janża;99:12;10880,6;88,72;4159,82;4299,71;1481,9;586,02;264,43;58;30,71;6,58;4021,67;306,83;171,0;40;3444,71;273,51;93,43;26;3414,06;5,7;0,0;2;Górnik Zabrze;https://www.transfermarkt.pl/erik-janza/profil/spieler/174522
Bartosz Nowak;82:42;9719,25;45,46;3554,52;3599,51;1634,96;677,25;207,55;61;31,89;7,05;4110,85;446,06;173,27;44;3077,4;213,97;34,28;25;2531,01;17,23;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/bartosz-nowak/profil/spieler/261085
Alasana Manneh;99:12;10202,88;14,58;3754,76;4228,43;1607,82;519,59;77,7;40;29,6;6,17;3970,4;171,57;2,28;16;3690,33;348,03;75,43;30;2542,24;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/alasana-manneh/profil/spieler/435807
Lukas Podolski;86:36;8094,44;14,13;4262,17;2316,07;819,41;463,27;219,39;48;30,87;5,61;3324,24;344,4;167,75;34;2391,08;100,18;51,65;18;2379,15;18,7;0,0;2;Górnik Zabrze;https://www.transfermarkt.pl/lukas-podolski/profil/spieler/15185
Jesus Jimenez;89:37;9497,07;14,85;3581,67;3601,46;1353,65;721,28;224,16;63;30,61;6,36;4213,15;573,46;198,66;50;2950,73;144,63;25,5;17;2333,32;4,32;0,0;1;Górnik Zabrze;https://www.transfermarkt.pl/jesus-jimenez/profil/spieler/510545
Ishmael Baidoo;12:36;1361,03;0,0;486,32;509,08;239,12;74,72;51,79;10;30,55;6,48;460,66;51,44;49,64;10;376,06;23,28;1,04;4;524,29;0,0;1,1;1;Górnik Zabrze;https://www.transfermarkt.pl/ishmael-baidoo/profil/spieler/522237
Alex Sobczyk;9:35;1084,55;0,0;442,77;306,28;232,45;62,41;40,64;10;29,95;6,79;281,4;26,89;13,06;3;295,31;25,68;19,19;5;507,86;9,84;8,39;2;Górnik Zabrze;https://www.transfermarkt.pl/alex-sobczyk/profil/spieler/287191
Mateusz Cholewiak;53:07;5710,69;58,47;2261,39;1817,78;862,51;526,06;184,48;44;33,64;6,45;2095,45;316,35;93,32;28;1481,86;209,7;91,17;22;2133,51;0,0;0,0;0;Górnik Zabrze;https://www.transfermarkt.pl/mateusz-cholewiak/profil/spieler/255519
Krzysztof Kubica (M);53:07;5895,58;6,22;2164,66;2412,44;1010,11;280,44;21,71;21;26,51;6,66;2173,61;113,78;0,0;8;1744,35;150,26;21,71;14;1977,56;16,41;0,0;3;Górnik Zabrze;https://www.transfermarkt.pl/krzysztof-kubica/profil/spieler/573968
Piotr Krawczyk;16:30;1944,24;2,01;566,48;701,01;370,35;230,46;73,93;20;29,98;7,07;639,37;100,37;51,63;15;636,73;119,88;22,3;11;668,19;10,22;0,0;3;Górnik Zabrze;https://www.transfermarkt.pl/piotr-krawczyk/profil/spieler/294191
Michał Gliwa;99:12;4964,68;580,11;2923,21;1069,31;283,96;87,13;20,96;10;27,96;3,0;1545,83;32,56;0,0;4;1685,23;54,57;20,96;8;1733,58;0,0;0,0;0;PGE FKS Stal Mielec;https://www.transfermarkt.pl/michal-gliwa/profil/spieler/42056
Jonatan De Amo;99:12;10134,68;39,06;3852,44;4480,63;1156,84;516,69;89,02;46;28,68;6,13;3040,71;92,76;0,0;12;4251,36;397,89;89,02;37;2842,74;26,04;0,0;4;PGE FKS Stal Mielec;https://www.transfermarkt.pl/jonathan-de-leon/profil/spieler/53785
Marcin Flis;99:12;9775,95;93,78;3905,16;3827,03;1393,66;447,87;108,45;34;29,28;5,91;2791,22;80,8;15,17;10;4162,55;337,25;93,28;28;2822,17;29,84;0,0;2;PGE FKS Stal Mielec;https://www.transfermarkt.pl/marcin-flis/profil/spieler/187973
Bożidar Czorbadżijski;62:37;6418,64;54,85;2464,46;2824,43;770,36;238,7;65,84;25;28,91;6,15;2104,15;80,76;8,95;9;2780,15;157,95;56,89;18;1534,37;0,0;0,0;0;PGE FKS Stal Mielec;nie udało się znaleźć linku
Krystian Getinger;99:12;10239,68;71,24;4304,32;3614,75;1424,54;597,01;227,82;61;30,8;6,19;3049,76;178,71;53,26;23;4025,08;417,24;174,56;48;3164,86;1,07;0,0;1;PGE FKS Stal Mielec;https://www.transfermarkt.pl/krystian-getinger/profil/spieler/69516
Mateusz Matras;68:01;7779,59;27,9;3016,9;3428,32;968,55;242,26;95,66;24;29,98;6,86;2471,26;73,24;1,21;7;3364,02;169,01;73,44;20;1944,29;0,0;21,01;1;PGE FKS Stal Mielec;https://www.transfermarkt.pl/mateusz-matras/profil/spieler/153992
